gene	chrom	strand	gene_start	gene_end	gene_length	region_start	region_end	region_length	preprocess_status	n_cds	n_utr5	n_utr3	n_transcripts	n_tokens	n_unk_tokens	over_token_cap	over_vocab_limit
Zm00001d039146.RefGen_V4	6	+	171035380	171036741	1362	171032988	171039132	6144	retained	1	0	0	1	16	0	0	0
Zm00001d039147.RefGen_V4	6	+	171041056	171048997	7942	171038882	171051170	12288	retained	21	7	10	5	549	0	0	0
Zm00001d039148.RefGen_V4	6	+	171049832	171050563	732	171047125	171053269	6144	retained	1	0	0	1	16	0	0	0
Zm00001d039150.RefGen_V4	6	-	171097451	171099773	2323	171095539	171101683	6144	retained	2	1	1	1	55	0	0	0
Zm00001d039151.RefGen_V4	6	-	171104667	171105771	1105	171102146	171108290	6144	retained	6	2	0	2	113	0	0	0
Zm00001d039152.RefGen_V4	6	-	171106585	171107861	1277	171104150	171110294	6144	retained	3	0	0	1	42	0	0	0
Zm00001d039153.RefGen_V4	6	-	171108731	171109293	563	171105939	171112083	6144	retained	2	1	0	1	42	0	0	0
Zm00001d039154.RefGen_V4	6	+	171163852	171169201	5350	171163454	171169598	6144	retained	24	16	10	9	726	0	0	0
Zm00001d039155.RefGen_V4	6	+	171177893	171180993	3101	171176370	171182514	6144	retained	4	3	2	2	121	0	0	0
Zm00001d039156.RefGen_V4	6	-	171181094	171184464	3371	171179706	171185850	6144	retained	6	3	2	2	148	0	0	0
Zm00001d039157.RefGen_V4	6	-	171239022	171243031	4010	171237954	171244098	6144	retained	17	13	8	8	563	0	0	0
Zm00001d039158.RefGen_V4	6	-	171285758	171287677	1920	171283645	171289789	6144	retained	2	1	1	1	55	0	0	0
Zm00001d039160.RefGen_V4	6	-	171405188	171429963	24776	171402215	171432935	30720	retained	55	47	21	36	2743	0	1	0
Zm00001d039161.RefGen_V4	6	+	171465115	171465315	201	171462142	171468286	6144	retained	1	0	0	1	16	0	0	0
Zm00001d039162.RefGen_V4	6	-	171474447	171478804	4358	171473553	171479697	6144	retained	21	7	8	6	514	0	0	0
Zm00001d039163.RefGen_V4	6	+	171547967	171551165	3199	171546493	171552637	6144	retained	4	3	5	3	170	0	0	0
Zm00001d039165.RefGen_V4	6	-	171554081	171582712	28632	171553036	171583756	30720	retained	66	81	49	47	3679	83	1	1
Zm00001d039166.RefGen_V4	6	-	171614957	171617611	2655	171613211	171619355	6144	retained	9	4	4	4	236	0	0	0
Zm00001d039167.RefGen_V4	6	+	171659500	171663327	3828	171658341	171664485	6144	retained	9	1	1	1	146	0	0	0
Zm00001d039169.RefGen_V4	6	-	171663438	171664675	1238	171660984	171667128	6144	retained	2	1	1	1	55	0	0	0
Zm00001d039170.RefGen_V4	6	-	171692673	171693093	421	171689810	171695954	6144	retained	2	1	0	1	42	0	0	0
Zm00001d039171.RefGen_V4	6	-	171694783	171720418	25636	171692240	171722960	30720	retained	17	1	3	5	378	0	0	0
Zm00001d039173.RefGen_V4	6	+	171777021	171780090	3070	171775483	171781627	6144	retained	6	8	4	9	283	0	0	0
Zm00001d039174.RefGen_V4	6	-	171784068	171787645	3578	171782784	171788928	6144	retained	7	1	1	1	120	0	0	0
Zm00001d039175.RefGen_V4	6	+	171823022	171824078	1057	171820477	171826621	6144	retained	2	1	0	1	42	0	0	0
Zm00001d039176.RefGen_V4	6	-	171824227	171828823	4597	171823452	171829596	6144	retained	9	1	1	1	143	0	0	0
Zm00001d039177.RefGen_V4	6	-	171867295	171868587	1293	171864868	171871012	6144	retained	1	0	0	1	16	0	0	0
Zm00001d039179.RefGen_V4	6	-	171880132	171881868	1737	171877927	171884071	6144	retained	1	0	0	1	16	0	0	0
Zm00001d039180.RefGen_V4	6	-	171890678	171895329	4652	171889931	171896075	6144	retained	7	2	1	1	132	0	0	0
Zm00001d039181.RefGen_V4	6	-	172035940	172039648	3709	172034721	172040865	6144	retained	6	2	1	1	120	0	0	0
Zm00001d039182.RefGen_V4	6	-	172040849	172046215	5367	172040459	172046603	6144	retained	10	2	2	3	198	0	0	0
Zm00001d039183.RefGen_V4	6	+	172092066	172094056	1991	172089988	172096132	6144	retained	2	1	1	1	55	0	0	0
Zm00001d039184.RefGen_V4	6	+	172147999	172149784	1786	172145819	172151963	6144	retained	2	1	1	1	55	0	0	0
Zm00001d039185.RefGen_V4	6	-	172151411	172155517	4107	172150391	172156535	6144	retained	6	9	4	6	271	0	0	0
Zm00001d039187.RefGen_V4	6	-	172187218	172187637	420	172184355	172190499	6144	retained	1	0	0	1	16	0	0	0
Zm00001d039188.RefGen_V4	6	-	172188149	172190569	2421	172186286	172192430	6144	retained	5	1	1	2	95	0	0	0
Zm00001d039189.RefGen_V4	6	+	172192573	172210474	17902	172192307	172210739	18432	retained	44	13	19	11	1261	0	0	0
Zm00001d039190.RefGen_V4	6	-	172210868	172212590	1723	172208656	172214800	6144	retained	5	1	0	1	81	0	0	0
Zm00001d039192.RefGen_V4	6	+	172237415	172245052	7638	172235089	172247377	12288	retained	8	3	1	3	180	0	0	0
Zm00001d039193.RefGen_V4	6	-	172245214	172254138	8925	172243531	172255819	12288	retained	4	0	0	1	56	0	0	0
Zm00001d039194.RefGen_V4	6	-	172321981	172324231	2251	172320033	172326177	6144	retained	5	1	1	1	94	0	0	0
Zm00001d039195.RefGen_V4	6	-	172325398	172327411	2014	172323332	172329476	6144	retained	4	1	1	1	81	0	0	0
Zm00001d039196.RefGen_V4	6	-	172328092	172333861	5770	172327904	172334048	6144	retained	7	1	1	1	116	0	0	0
Zm00001d039197.RefGen_V4	6	+	172335255	172336328	1074	172332719	172338863	6144	retained	2	1	1	1	55	0	0	0
Zm00001d039199.RefGen_V4	6	+	172403607	172404562	956	172401012	172407156	6144	retained	2	0	0	1	29	0	0	0
Zm00001d039200.RefGen_V4	6	+	172421714	172433606	11893	172421515	172433803	12288	retained	2	1	7	1	139	0	0	0
Zm00001d039202.RefGen_V4	6	-	172440748	172442029	1282	172438316	172444460	6144	retained	3	0	0	1	42	0	0	0
Zm00001d039203.RefGen_V4	6	+	172441150	172445607	4458	172440306	172446450	6144	retained	13	18	15	9	621	0	0	0
Zm00001d039204.RefGen_V4	6	+	172469419	172471819	2401	172467546	172473690	6144	retained	8	5	2	2	202	0	0	0
Zm00001d039205.RefGen_V4	6	-	172492614	172496572	3959	172491520	172497664	6144	retained	3	2	0	1	68	0	0	0
Zm00001d039206.RefGen_V4	6	+	172509105	172510659	1555	172506809	172512953	6144	retained	8	1	0	1	120	0	0	0
Zm00001d039207.RefGen_V4	6	-	172512376	172513396	1021	172509813	172515957	6144	retained	5	4	0	3	128	0	0	0
Zm00001d039209.RefGen_V4	6	-	172587129	172588852	1724	172584918	172591062	6144	retained	3	0	2	1	68	0	0	0
Zm00001d039210.RefGen_V4	6	-	172596018	172596749	732	172593311	172599455	6144	retained	1	2	0	1	42	0	0	0
Zm00001d039211.RefGen_V4	6	+	172597217	172606774	9558	172595851	172608139	12288	retained	14	8	13	7	555	0	0	0
Zm00001d039212.RefGen_V4	6	-	172606667	172607437	771	172603979	172610123	6144	retained	1	0	0	1	16	0	0	0
Zm00001d039213.RefGen_V4	6	+	172671146	172672496	1351	172668748	172674892	6144	retained	4	2	1	2	96	0	0	0
Zm00001d039214.RefGen_V4	6	-	172672133	172683962	11830	172671903	172684191	12288	retained	39	37	34	25	1885	0	0	0
Zm00001d039215.RefGen_V4	6	-	172880197	172888256	8060	172878082	172890370	12288	retained	15	3	0	4	249	0	0	0
Zm00001d039216.RefGen_V4	6	-	172922907	172924082	1176	172920422	172926566	6144	retained	1	0	0	1	16	0	0	0
Zm00001d039217.RefGen_V4	6	-	173037629	173039233	1605	173035358	173041502	6144	retained	1	0	0	1	16	0	0	0
Zm00001d039218.RefGen_V4	6	+	173060926	173064481	3556	173059631	173065775	6144	retained	4	2	2	2	108	0	0	0
Zm00001d039219.RefGen_V4	6	+	173069266	173071685	2420	173067403	173073547	6144	retained	7	2	1	1	133	0	0	0
Zm00001d039221.RefGen_V4	6	+	173160217	173162244	2028	173158158	173164302	6144	retained	7	1	1	1	120	0	0	0
Zm00001d039222.RefGen_V4	6	-	173162199	173164010	1812	173160032	173166176	6144	retained	4	1	1	1	81	0	0	0
Zm00001d039224.RefGen_V4	6	-	173326984	173329172	2189	173325005	173331149	6144	retained	2	0	1	1	42	0	0	0
Zm00001d039226.RefGen_V4	6	-	173879951	173882009	2059	173877907	173884051	6144	retained	3	1	1	1	68	0	0	0
Zm00001d039228.RefGen_V4	6	-	173891704	173893494	1791	173889526	173895670	6144	retained	5	0	0	1	68	0	0	0
Zm00001d039229.RefGen_V4	6	+	173894114	173895056	943	173891512	173897656	6144	retained	3	1	0	1	55	0	0	0
Zm00001d039230.RefGen_V4	6	+	173903300	173905358	2059	173901256	173907400	6144	retained	3	1	1	1	68	0	0	0
Zm00001d039231.RefGen_V4	6	+	173932423	173936047	3625	173931162	173937306	6144	retained	12	6	11	5	395	0	0	0
Zm00001d018591.RefGen_V4	7	-	107948	111160	3213	106481	112625	6144	retained	2	3	1	1	81	0	0	0
Zm00001d018593.RefGen_V4	7	+	174158	176726	2569	172369	178513	6144	retained	3	1	0	1	55	0	0	0
Zm00001d018594.RefGen_V4	7	+	177173	178931	1759	174979	181123	6144	retained	4	0	2	1	81	0	0	0
Zm00001d018595.RefGen_V4	7	+	180280	183084	2805	178609	184753	6144	retained	18	5	4	5	381	0	0	0
Zm00001d018596.RefGen_V4	7	+	290154	295438	5285	289723	295867	6144	retained	10	26	10	15	646	0	0	0
Zm00001d018597.RefGen_V4	7	+	412623	413114	492	409796	415940	6144	retained	1	0	0	1	16	0	0	0
Zm00001d018598.RefGen_V4	7	-	413119	416228	3110	411601	417745	6144	retained	9	5	4	4	256	0	0	0
Zm00001d018599.RefGen_V4	7	-	469953	470948	996	467378	473522	6144	retained	1	0	0	1	16	0	0	0
Zm00001d018600.RefGen_V4	7	+	471985	474196	2212	470018	476162	6144	retained	6	1	1	1	107	0	0	0
Zm00001d018601.RefGen_V4	7	-	474188	481301	7114	471600	483888	12288	retained	2	0	1	1	42	0	0	0
Zm00001d018602.RefGen_V4	7	-	550230	556481	6252	547211	559499	12288	retained	3	4	0	1	94	0	0	0
Zm00001d018603.RefGen_V4	7	+	557017	567922	10906	556325	568613	12288	retained	12	14	4	6	475	0	0	0
Zm00001d018604.RefGen_V4	7	+	627882	630942	3061	626339	632483	6144	retained	5	3	5	3	174	0	0	0
Zm00001d018605.RefGen_V4	7	+	729720	730607	888	727091	733235	6144	retained	1	0	0	1	16	0	0	0
Zm00001d018606.RefGen_V4	7	+	734955	735896	942	732353	738497	6144	retained	2	1	1	1	55	0	0	0
Zm00001d018607.RefGen_V4	7	+	741135	741789	655	738389	744533	6144	retained	4	0	1	1	68	0	0	0
Zm00001d018608.RefGen_V4	7	+	745804	746844	1041	743251	749395	6144	retained	5	1	1	2	98	0	0	0
Zm00001d018609.RefGen_V4	7	-	835455	838221	2767	833765	839909	6144	retained	6	6	3	3	201	0	0	0
Zm00001d018610.RefGen_V4	7	-	839229	844730	5502	838907	845051	6144	retained	8	1	4	3	177	0	0	0
Zm00001d018611.RefGen_V4	7	-	845376	846882	1507	843056	849200	6144	retained	2	0	0	1	29	0	0	0
Zm00001d018613.RefGen_V4	7	-	871207	880116	8910	869517	881805	12288	retained	35	14	28	17	1118	0	0	0
Zm00001d018614.RefGen_V4	7	+	908414	912556	4143	907412	913556	6144	retained	5	4	2	2	147	0	0	0
Zm00001d018615.RefGen_V4	7	+	1022757	1026799	4043	1021705	1027849	6144	retained	8	3	1	2	161	0	0	0
Zm00001d018616.RefGen_V4	7	-	1055086	1058478	3393	1053709	1059853	6144	retained	9	1	4	4	207	0	0	0
Zm00001d018617.RefGen_V4	7	+	1105512	1106576	1065	1102971	1109115	6144	retained	1	0	0	1	16	0	0	0
Zm00001d018618.RefGen_V4	7	+	1148023	1149778	1756	1145828	1151972	6144	retained	2	1	1	1	55	0	0	0
Zm00001d018619.RefGen_V4	7	+	1162875	1177195	14321	1160818	1179250	18432	retained	6	0	1	1	102	0	0	0
Zm00001d018620.RefGen_V4	7	+	1225807	1226820	1014	1223241	1229385	6144	retained	1	0	0	1	16	0	0	0
Zm00001d018621.RefGen_V4	7	+	1242888	1244153	1266	1240448	1246592	6144	retained	2	1	1	1	55	0	0	0
Zm00001d018622.RefGen_V4	7	-	1245544	1246146	603	1242772	1248916	6144	retained	1	0	0	1	16	0	0	0
Zm00001d018623.RefGen_V4	7	+	1246476	1247258	783	1243794	1249938	6144	retained	1	0	0	1	16	0	0	0
Zm00001d018624.RefGen_V4	7	-	1247292	1253741	6450	1244372	1256660	12288	retained	20	3	2	3	354	0	0	0
Zm00001d018625.RefGen_V4	7	-	1297768	1306494	8727	1295986	1308274	12288	retained	41	82	68	69	3482	108	1	1
Zm00001d018626.RefGen_V4	7	+	1327797	1335562	7766	1325535	1337823	12288	retained	7	6	3	3	219	0	0	0
Zm00001d018627.RefGen_V4	7	-	1335710	1339124	3415	1334344	1340488	6144	retained	3	1	1	1	68	0	0	0
Zm00001d018628.RefGen_V4	7	+	1371039	1371678	640	1368286	1374430	6144	retained	2	0	0	1	29	0	0	0
Zm00001d018629.RefGen_V4	7	-	1372027	1372659	633	1369270	1375414	6144	retained	1	0	0	1	16	0	0	0
Zm00001d018630.RefGen_V4	7	+	1373357	1373758	402	1370485	1376629	6144	retained	1	0	0	1	16	0	0	0
Zm00001d018631.RefGen_V4	7	-	1374181	1374933	753	1371484	1377628	6144	retained	1	0	0	1	16	0	0	0
Zm00001d018632.RefGen_V4	7	+	1388811	1390530	1720	1386598	1392742	6144	retained	1	1	1	1	42	0	0	0
Zm00001d018633.RefGen_V4	7	+	1389242	1390195	954	1386646	1392790	6144	retained	1	0	0	1	16	0	0	0
Zm00001d018634.RefGen_V4	7	-	1391301	1395097	3797	1390126	1396270	6144	retained	8	1	1	1	133	0	0	0
Zm00001d018635.RefGen_V4	7	+	1397149	1400223	3075	1395613	1401757	6144	retained	1	0	0	1	16	0	0	0
Zm00001d018636.RefGen_V4	7	+	1401157	1403921	2765	1399466	1405610	6144	retained	7	4	3	4	193	0	0	0
Zm00001d018637.RefGen_V4	7	+	1406045	1411107	5063	1405503	1411647	6144	retained	11	8	14	7	453	0	0	0
Zm00001d018638.RefGen_V4	7	-	1410785	1413063	2279	1408851	1414995	6144	retained	5	1	1	1	94	0	0	0
Zm00001d018639.RefGen_V4	7	-	1414460	1422894	8435	1412532	1424820	12288	retained	29	19	18	15	943	0	0	0
Zm00001d018641.RefGen_V4	7	+	1462744	1464165	1422	1460382	1466526	6144	retained	2	1	1	1	55	0	0	0
Zm00001d018642.RefGen_V4	7	-	1465054	1470400	5347	1464654	1470798	6144	retained	17	10	8	8	519	0	0	0
Zm00001d018643.RefGen_V4	7	-	1471078	1475911	4834	1470422	1476566	6144	retained	6	0	6	3	171	0	0	0
Zm00001d018645.RefGen_V4	7	+	1544840	1546170	1331	1542432	1548576	6144	retained	2	0	0	1	29	0	0	0
Zm00001d018647.RefGen_V4	7	+	1619886	1623205	3320	1618473	1624617	6144	retained	7	1	1	1	120	0	0	0
Zm00001d018648.RefGen_V4	7	+	1661087	1662933	1847	1658937	1665081	6144	retained	4	1	1	2	84	0	0	0
Zm00001d018649.RefGen_V4	7	+	1671584	1673521	1938	1669480	1675624	6144	retained	5	2	2	2	122	0	0	0
Zm00001d018650.RefGen_V4	7	-	1691114	1692849	1736	1688909	1695053	6144	retained	3	1	0	1	55	0	0	0
Zm00001d018651.RefGen_V4	7	-	1790472	1793583	3112	1788955	1795099	6144	retained	6	1	3	2	141	0	0	0
Zm00001d018652.RefGen_V4	7	-	1879820	1881411	1592	1877543	1883687	6144	retained	5	1	1	2	96	0	0	0
Zm00001d018653.RefGen_V4	7	-	1881749	1886781	5033	1881192	1887336	6144	retained	2	1	1	1	54	0	0	0
Zm00001d018654.RefGen_V4	7	-	1972664	1974259	1596	1970389	1976533	6144	retained	3	1	1	1	68	0	0	0
Zm00001d018655.RefGen_V4	7	-	1981750	1982556	807	1979080	1985224	6144	retained	2	0	0	1	29	0	0	0
Zm00001d018656.RefGen_V4	7	+	2050308	2051829	1522	2047996	2054140	6144	retained	3	0	1	1	55	0	0	0
Zm00001d018657.RefGen_V4	7	-	2056215	2074801	18587	2053219	2077795	24576	retained	53	64	40	34	2906	28	1	1
Zm00001d018659.RefGen_V4	7	-	2076531	2084430	7900	2074336	2086624	12288	retained	11	7	4	7	355	0	0	0
Zm00001d018660.RefGen_V4	7	-	2084866	2087283	2418	2083002	2089146	6144	retained	6	0	1	1	94	0	0	0
Zm00001d018661.RefGen_V4	7	+	2087390	2089070	1681	2085157	2091301	6144	retained	2	2	1	1	68	0	0	0
Zm00001d018662.RefGen_V4	7	-	2097870	2098352	483	2095038	2101182	6144	retained	1	0	0	1	16	0	0	0
Zm00001d018664.RefGen_V4	7	+	2101851	2109738	7888	2099650	2111938	12288	retained	19	6	16	7	598	0	0	0
Zm00001d018665.RefGen_V4	7	+	2114939	2117113	2175	2112953	2119097	6144	retained	1	0	0	1	16	0	0	0
Zm00001d018667.RefGen_V4	7	+	2191954	2203098	11145	2191381	2203669	12288	retained	14	13	16	11	649	0	0	0
Zm00001d018668.RefGen_V4	7	+	2249179	2251587	2409	2247310	2253454	6144	retained	8	3	3	4	193	0	0	0
Zm00001d018669.RefGen_V4	7	-	2251936	2257510	5575	2251650	2257794	6144	retained	21	3	10	7	486	0	0	0
Zm00001d018670.RefGen_V4	7	+	2257660	2259078	1419	2255296	2261440	6144	retained	1	0	0	1	16	0	0	0
Zm00001d018671.RefGen_V4	7	-	2260301	2262568	2268	2258362	2264506	6144	retained	1	0	0	1	16	0	0	0
Zm00001d018673.RefGen_V4	7	+	2272477	2273904	1428	2270118	2276262	6144	retained	1	0	0	1	16	0	0	0
Zm00001d018674.RefGen_V4	7	-	2275210	2277000	1791	2273032	2279176	6144	retained	3	0	1	1	55	0	0	0
Zm00001d018675.RefGen_V4	7	-	2290957	2293252	2296	2289032	2295176	6144	retained	3	0	1	1	55	0	0	0
Zm00001d018677.RefGen_V4	7	-	2375647	2377309	1663	2373405	2379549	6144	retained	2	1	0	1	42	0	0	0
Zm00001d018680.RefGen_V4	7	+	2404739	2406359	1621	2402476	2408620	6144	retained	2	0	0	1	29	0	0	0
Zm00001d018681.RefGen_V4	7	-	2444734	2447527	2794	2443058	2449202	6144	retained	2	0	0	1	29	0	0	0
Zm00001d018682.RefGen_V4	7	-	2526621	2527052	432	2523764	2529908	6144	retained	1	0	0	1	16	0	0	0
Zm00001d018683.RefGen_V4	7	+	2539231	2539662	432	2536374	2542518	6144	retained	1	0	0	1	16	0	0	0
Zm00001d018685.RefGen_V4	7	+	2616738	2618180	1443	2614386	2620530	6144	retained	1	0	0	1	16	0	0	0
Zm00001d018686.RefGen_V4	7	+	2626901	2628259	1359	2624507	2630651	6144	retained	1	0	0	1	16	0	0	0
Zm00001d018687.RefGen_V4	7	+	2641390	2648016	6627	2638558	2650846	12288	retained	7	2	5	3	190	0	0	0
Zm00001d018690.RefGen_V4	7	+	2664907	2666009	1103	2662385	2668529	6144	retained	2	0	0	1	29	0	0	0
Zm00001d018691.RefGen_V4	7	+	2671880	2681745	9866	2670668	2682956	12288	retained	5	0	0	1	71	0	0	0
Zm00001d018692.RefGen_V4	7	+	2684020	2685501	1482	2681688	2687832	6144	retained	1	0	0	1	16	0	0	0
Zm00001d018693.RefGen_V4	7	-	2686485	2689002	2518	2684671	2690815	6144	retained	2	1	1	1	55	0	0	0
Zm00001d018694.RefGen_V4	7	-	2689700	2695487	5788	2689521	2695665	6144	retained	13	6	9	7	410	0	0	0
Zm00001d018696.RefGen_V4	7	-	2698898	2701382	2485	2697067	2703211	6144	retained	4	1	1	1	81	0	0	0
Zm00001d018698.RefGen_V4	7	-	2706028	2708111	2084	2703997	2710141	6144	retained	5	1	3	2	127	0	0	0
Zm00001d018699.RefGen_V4	7	-	2727347	2729660	2314	2725431	2731575	6144	retained	7	1	5	3	186	0	0	0
Zm00001d018700.RefGen_V4	7	+	2731147	2732959	1813	2728980	2735124	6144	retained	2	0	0	1	29	0	0	0
Zm00001d018701.RefGen_V4	7	-	2756452	2758230	1779	2754268	2760412	6144	retained	1	0	0	1	16	0	0	0
Zm00001d018702.RefGen_V4	7	-	2762860	2763807	948	2760261	2766405	6144	retained	1	0	0	1	16	0	0	0
Zm00001d018703.RefGen_V4	7	+	2764160	2766307	2148	2762161	2768305	6144	retained	3	2	3	2	108	0	0	0
Zm00001d018704.RefGen_V4	7	+	2767046	2847029	79984	2764029	2850045	86016	region_over_maxlen	3	2	0	1	72	0	0	0
Zm00001d018705.RefGen_V4	7	+	2858634	2859833	1200	2856161	2862305	6144	retained	1	0	0	1	16	0	0	0
Zm00001d018707.RefGen_V4	7	-	2863569	2865672	2104	2861548	2867692	6144	retained	5	0	0	1	68	0	0	0
Zm00001d018708.RefGen_V4	7	-	2867773	2869404	1632	2865516	2871660	6144	retained	1	0	0	1	16	0	0	0
Zm00001d018709.RefGen_V4	7	+	2895121	2899075	3955	2894025	2900169	6144	retained	5	3	2	3	137	0	0	0
Zm00001d018710.RefGen_V4	7	-	2916602	2918884	2283	2914670	2920814	6144	retained	1	0	0	1	16	0	0	0
Zm00001d018711.RefGen_V4	7	-	2985815	2988055	2241	2983862	2990006	6144	retained	1	0	0	1	16	0	0	0
Zm00001d018712.RefGen_V4	7	-	2990363	2991061	699	2987639	2993783	6144	retained	1	0	0	1	16	0	0	0
Zm00001d018713.RefGen_V4	7	+	2994080	3005147	11068	2993469	3005757	12288	retained	1	1	7	2	123	0	0	0
Zm00001d018714.RefGen_V4	7	-	3007554	3008070	517	3004739	3010883	6144	retained	2	0	0	1	29	0	0	0
Zm00001d018715.RefGen_V4	7	-	3022312	3023142	831	3019654	3025798	6144	retained	2	0	0	1	29	0	0	0
Zm00001d018716.RefGen_V4	7	+	3035471	3037392	1922	3033359	3039503	6144	retained	2	1	0	1	42	0	0	0
Zm00001d018717.RefGen_V4	7	+	3068238	3068822	585	3065457	3071601	6144	retained	1	0	0	1	16	0	0	0
Zm00001d018718.RefGen_V4	7	-	3073742	3077525	3784	3072561	3078705	6144	retained	2	1	1	1	55	0	0	0
Zm00001d018719.RefGen_V4	7	-	3078149	3082707	4559	3077355	3083499	6144	retained	8	0	1	1	119	0	0	0
Zm00001d018720.RefGen_V4	7	-	3082813	3083798	986	3080233	3086377	6144	retained	3	3	0	2	86	0	0	0
Zm00001d018722.RefGen_V4	7	+	3098353	3100099	1747	3096153	3102297	6144	retained	7	1	1	1	120	0	0	0
Zm00001d018724.RefGen_V4	7	-	3127808	3138251	10444	3126885	3139173	12288	retained	32	21	16	10	1078	0	0	0
Zm00001d018725.RefGen_V4	7	-	3139241	3139651	411	3136373	3142517	6144	retained	1	0	0	1	16	0	0	0
Zm00001d018727.RefGen_V4	7	-	3152513	3153505	993	3149936	3156080	6144	retained	2	1	1	1	55	0	0	0
Zm00001d018728.RefGen_V4	7	+	3154563	3155688	1126	3152053	3158197	6144	retained	2	1	1	1	55	0	0	0
Zm00001d018729.RefGen_V4	7	+	3195528	3196172	645	3192777	3198921	6144	retained	1	0	0	1	16	0	0	0
Zm00001d018730.RefGen_V4	7	+	3302379	3306900	4522	3301567	3307711	6144	retained	2	1	2	1	65	0	0	0
Zm00001d018731.RefGen_V4	7	+	3330940	3335717	4778	3330256	3336400	6144	retained	8	0	1	1	118	0	0	0
Zm00001d018732.RefGen_V4	7	-	3338958	3343406	4449	3338109	3344253	6144	retained	12	10	12	7	472	0	0	0
Zm00001d018733.RefGen_V4	7	+	3348456	3353488	5033	3347899	3354043	6144	retained	14	10	24	8	673	0	0	0
Zm00001d018734.RefGen_V4	7	+	3398466	3398921	456	3395621	3401765	6144	retained	1	0	0	1	16	0	0	0
Zm00001d018735.RefGen_V4	7	+	3399346	3400080	735	3396640	3402784	6144	retained	1	0	0	1	16	0	0	0
Zm00001d018737.RefGen_V4	7	+	3534342	3534851	510	3531524	3537668	6144	retained	1	0	0	1	16	0	0	0
Zm00001d018738.RefGen_V4	7	+	3653618	3654109	492	3650791	3656935	6144	retained	1	0	0	1	16	0	0	0
Zm00001d018739.RefGen_V4	7	+	3654423	3659087	4665	3653682	3659826	6144	retained	3	3	0	1	80	0	0	0
Zm00001d018740.RefGen_V4	7	-	3661450	3661824	375	3658564	3664708	6144	retained	1	0	0	1	16	0	0	0
Zm00001d018741.RefGen_V4	7	+	3663154	3667321	4168	3662165	3668309	6144	retained	9	1	0	1	132	0	0	0
Zm00001d018742.RefGen_V4	7	+	3845026	3851209	6184	3841973	3854261	12288	retained	11	10	8	8	405	0	0	0
Zm00001d018744.RefGen_V4	7	+	3974297	3974569	273	3971360	3977504	6144	retained	1	0	0	1	16	0	0	0
Zm00001d018746.RefGen_V4	7	-	4065082	4069219	4138	4064078	4070222	6144	retained	8	6	23	8	503	0	0	0
Zm00001d018748.RefGen_V4	7	+	4078618	4082285	3668	4077379	4083523	6144	retained	4	0	0	1	55	0	0	0
Zm00001d018749.RefGen_V4	7	-	4084558	4086428	1871	4082420	4088564	6144	retained	2	1	1	1	55	0	0	0
Zm00001d018750.RefGen_V4	7	+	4097991	4099115	1125	4095480	4101624	6144	retained	1	0	0	1	16	0	0	0
Zm00001d018751.RefGen_V4	7	-	4195129	4197386	2258	4193185	4199329	6144	retained	5	1	1	1	94	0	0	0
Zm00001d018752.RefGen_V4	7	-	4246631	4250540	3910	4245513	4251657	6144	retained	2	1	1	1	55	0	0	0
Zm00001d018753.RefGen_V4	7	+	4255714	4277668	21955	4254402	4278978	24576	retained	9	0	1	2	149	0	0	0
Zm00001d018754.RefGen_V4	7	+	4279746	4285157	5412	4279379	4285523	6144	retained	5	3	2	2	131	0	0	0
Zm00001d018755.RefGen_V4	7	+	4285350	4288066	2717	4283635	4289779	6144	retained	2	1	1	1	55	0	0	0
Zm00001d018756.RefGen_V4	7	+	4290052	4307739	17688	4289679	4308111	18432	retained	6	1	1	1	109	0	0	0
Zm00001d018758.RefGen_V4	7	+	4402578	4407434	4857	4401933	4408077	6144	retained	21	5	4	5	435	0	0	0
Zm00001d018759.RefGen_V4	7	+	4428275	4430386	2112	4426258	4432402	6144	retained	1	0	0	1	16	0	0	0
Zm00001d018760.RefGen_V4	7	-	4471485	4473483	1999	4469411	4475555	6144	retained	2	0	0	1	29	0	0	0
Zm00001d018761.RefGen_V4	7	-	4474892	4477101	2210	4472924	4479068	6144	retained	2	2	5	1	120	0	0	0
Zm00001d018762.RefGen_V4	7	-	4521191	4523313	2123	4519179	4525323	6144	retained	2	0	0	1	29	0	0	0
Zm00001d018763.RefGen_V4	7	-	4525634	4527812	2179	4523650	4529794	6144	retained	2	2	5	1	120	0	0	0
Zm00001d018764.RefGen_V4	7	-	4582247	4583975	1729	4580038	4586182	6144	retained	3	0	0	1	42	0	0	0
Zm00001d018765.RefGen_V4	7	-	4586373	4588547	2175	4584387	4590531	6144	retained	2	2	5	1	120	0	0	0
Zm00001d018766.RefGen_V4	7	-	4694010	4696109	2100	4691987	4698131	6144	retained	2	0	0	1	29	0	0	0
Zm00001d018767.RefGen_V4	7	-	4697688	4699777	2090	4695660	4701804	6144	retained	6	1	0	1	94	0	0	0
Zm00001d018768.RefGen_V4	7	-	4700198	4701172	975	4697612	4703756	6144	retained	3	1	0	1	55	0	0	0
Zm00001d018769.RefGen_V4	7	-	4714056	4715234	1179	4711572	4717716	6144	retained	2	1	0	1	42	0	0	0
Zm00001d018770.RefGen_V4	7	+	4766434	4774321	7888	4764233	4776521	12288	retained	22	10	7	8	561	0	0	0
Zm00001d018771.RefGen_V4	7	-	4775392	4776222	831	4772734	4778878	6144	retained	1	0	0	1	16	0	0	0
